Date,Energy,Utilities,IT,Materials,Industrials,ConsumerDiscretionary,ConsumerStaples,healthcare,Financials,CommunicationServices,RealEstate,sp500,wti_spot,VIX,FedFunds,inflation_yoy,UNRATE,INDPRO
20-10-2017,502.26,278.32,1057.29,367.95,619.96,727.0294,555.16,970.4,442.05,154.76,202.08,2575.21,51.74,9.97,1.16,0.020207578,4.2,100.9893
27-10-2017,499.45,279.17,1087.6,370.49,612.26,735.17,547.02,950.09,444.53,149.87,198.81,2581.07,52.51,9.8,1.16,0.020207578,4.2,100.9893
03-11-2017,508.14,279.94,1107.65,368.58,607.57,729.5107,547.29,943.75,444.05,145.95,202,2587.84,54.59,9.14,1.15,0.021724939,4.2,101.2493
10-11-2017,513.67,281.17,1107.67,363.98,600.98,734.9576,558.57,938.63,432.27,143.99,208.49,2582.3,57.05,11.29,1.16,0.021724939,4.2,101.2493
17-11-2017,496.33,281.84,1103.47,364.61,594.59,744.2496,563.97,938.86,433.36,145.16,206.71,2578.85,55.81,11.43,1.16,0.021724939,4.2,101.2493
24-11-2017,499.94,281.99,1122.93,367.82,601.75,752.3058,564.14,944.77,434.19,147.77,207.31,2602.42,57.47,9.67,1.16,0.021724939,4.2,101.2493
01-12-2017,513.33,284.51,1100.23,369.27,619.37,767.9188,577.48,961.86,456.61,157.69,206.29,2642.22,57.81,11.43,1.16,0.021299307,4.1,101.4871
08-12-2017,509.77,281.58,1101.07,371.16,627.82,771.9223,581.06,957.88,463.46,158.08,204.33,2651.5,56.92,9.58,1.15,0.021299307,4.1,101.4871
15-12-2017,509.24,279.74,1120.43,370.47,629.88,780.7579,588.34,969.66,462.84,164.42,206.01,2675.81,57.17,9.42,1.16,0.021299307,4.1,101.4871
22-12-2017,532.36,266.59,1117.81,378.46,636.69,788.3181,587.29,960.14,466.56,166.77,201.31,2683.34,57.87,9.9,1.41,0.021299307,4.1,101.4871
29-12-2017,533.41,267.37,1106.18,378.94,637.81,785.3293,587.39,956.32,463.94,166.07,203.86,2673.61,59.88,11.04,1.42,0.021299307,4.1,101.4871
05-01-2018,554.41,260.69,1152.81,394.19,655.66,810.8978,588,987.31,471.92,163.93,199.93,2743.15,61.36,9.22,1.37,0.021513189,4,101.4852
12-01-2018,572.02,255.25,1162.94,397.22,676.88,836.202,584.75,1004.45,485.49,160.48,193.02,2786.24,63.26,10.16,1.42,0.021513189,4,101.4852
19-01-2018,564.66,253.87,1180.28,396.62,670.9,840.832,598.6,1023.13,490.56,161.21,194.65,2810.3,63.77,11.27,1.42,0.021513189,4,101.4852
26-01-2018,573.24,259.13,1203.89,401.59,678.74,867.9961,605.24,1059.33,501.29,166.88,199.06,2872.87,65.14,11.08,1.42,0.021513189,4,101.4852
02-02-2018,536.43,253.14,1154.3,378.94,656.51,841.0663,582.45,1005.73,487.21,164.75,194.17,2762.13,65.32,17.31,1.41,0.022634689,4.1,101.7319
09-02-2018,491.04,246.13,1103.12,366.02,620.86,802.4946,552.74,949.09,458.95,155.32,186.19,2619.55,62.01,29.06,1.42,0.022634689,4.1,101.7319
16-02-2018,500.52,253.15,1167.43,378.85,649.44,833.9615,571.63,987.19,480.61,159.08,189.44,2732.22,60.56,19.46,1.42,0.022634689,4.1,101.7319
23-02-2018,505.59,254.41,1189.61,383.58,651.61,842.1334,558.8,986.16,482.42,155.24,189.43,2747.3,62.47,16.49,1.42,0.022634689,4.1,101.7319
02-03-2018,491.86,246.95,1179.69,368.11,629.89,819.6066,551.55,966.5,471.44,154.1,184.29,2691.25,62.07,19.59,1.41,0.023309498,4,102.1943
09-03-2018,502.18,248.87,1230.29,383.11,657.58,844.1996,560.68,999.36,492.13,156.9,191.07,2786.57,61.65,14.64,1.42,0.023309498,4,102.1943
16-03-2018,497.93,255.25,1218.41,370.81,644.55,838.1733,548.78,989.91,480.3,155.86,193.51,2752.01,61.28,15.8,1.42,0.023309498,4,102.1943
23-03-2018,493.31,248.78,1122.4,351.03,612.52,798.0488,523.4,922.73,445.64,147.07,186.12,2588.26,64.11,24.87,1.43,0.023309498,4,102.1943
30-03-2018,498.29,256.14,1141.62,356.34,624.95,806.9718,541.73,940.73,457.53,151.65,192.05,2640.87,64.97,19.97,1.68,0.023309498,4,102.1943
06-04-2018,497.8,255.82,1115.44,353.79,612.2,801.6182,540.22,924.95,450.91,151.38,190.83,2604.47,63.07,21.49,1.68,0.024709963,4,103.3551
13-04-2018,527.75,252.37,1157.09,363.65,622.18,805.731,541.5,946.91,455.57,150.53,188.51,2656.3,66.02,17.41,1.69,0.024709963,4,103.3551
20-04-2018,541.48,255.02,1154.71,369.26,635.52,819.5165,517.88,949.72,462.86,150.05,186.55,2670.14,67.55,16.88,1.69,0.024709963,4,103.3551
27-04-2018,544.78,262.13,1147.79,361.4,615.51,828.4086,520.27,966.38,459.78,152.3,191.32,2669.91,67.91,15.41,1.70,0.024709963,4,103.3551
04-05-2018,544.84,261.04,1184.62,361.6,607.15,827.8447,509.65,936.97,452.01,145.32,193.15,2663.42,68.38,14.77,1.70,0.027819216,3.8,102.381
11-05-2018,565.28,255.11,1225.49,368.61,627.76,834.8109,507.34,960.18,468.28,146.65,194.38,2727.72,70.56,12.65,1.70,0.027819216,3.8,102.381
18-05-2018,573.85,247.02,1206.58,374.52,631.92,834.252,507.12,961.78,463.09,144.75,188.15,2712.97,71.3,13.42,1.70,0.027819216,3.8,102.381
25-05-2018,547.77,254.63,1222.42,369.02,635.28,844.4909,510.53,958.6,461.21,146.49,191.92,2721.33,70.98,13.22,1.70,0.027819216,3.8,102.381
01-06-2018,561.37,253.02,1247.55,368.82,630.67,846.5786,507.88,962.68,455.23,145.23,195.13,2734.62,66.96,13.46,1.70,0.028075507,4,103.2256
08-06-2018,565.02,244.98,1256.13,379.64,640.62,873.5126,520.11,982.33,465.17,150.11,197.36,2779.03,65.35,12.18,1.70,0.028075507,4,103.2256
15-06-2018,547.51,251.23,1262.42,374.44,631.75,893.1089,530.12,989.86,456.35,147.15,195,2779.66,66.21,11.98,1.70,0.028075507,4,103.2256
22-06-2018,555.82,257.51,1245.94,366.59,610.32,886.8074,530.4,983.37,449.85,146.39,199.79,2754.88,66.32,13.77,1.90,0.028075507,4,103.2256
29-06-2018,561.54,263.3,1218.64,363.65,602.1,870.2278,529.08,965.78,441.15,148.12,201.9,2718.37,74.03,16.09,1.92,0.028075507,4,103.2256
06-07-2018,559.67,269.71,1246.81,366.01,606.4,878.012,536.62,995.69,442.61,151.33,205.44,2759.82,73.73,13.37,1.91,0.028541248,3.8,103.3561
13-07-2018,564.08,266.51,1275.7,367.05,619.95,896.452,541.73,1011.6,447.65,148.94,203.72,2801.31,71.96,12.18,1.91,0.028541248,3.8,103.3561
20-07-2018,553.41,265.06,1276.99,365.25,625.4,892.426,542.14,1003.27,457.59,146.2,200.55,2801.83,68.95,12.86,1.91,0.028541248,3.8,103.3561
27-07-2018,566.22,266.89,1262.27,371.89,638.34,888.2512,547.5,1017.08,466.93,147.88,200.24,2818.82,70.01,13.03,1.91,0.028541248,3.8,103.3561
03-08-2018,556.06,270.05,1277.05,371.26,636.98,889.7292,557.13,1038.48,466.49,151.16,206.87,2840.35,69.46,11.64,1.91,0.026429239,3.8,104.0585
10-08-2018,554.18,268.35,1281.29,367.96,630.79,896.7816,546.42,1036.36,463.85,152.21,203.05,2833.28,67.9,13.16,1.91,0.026429239,3.8,104.0585
17-08-2018,534.27,275.17,1279.16,366.13,639.72,894.7785,564.08,1052.91,466.68,157.77,208.94,2850.13,66.15,12.64,1.91,0.026429239,3.8,104.0585
24-08-2018,548.4,271.28,1300.75,370.4,642.92,913.064,553.97,1060.95,467.79,156.61,206.69,2874.69,68.1,11.99,1.92,0.026429239,3.8,104.0585
31-08-2018,547.58,269.7,1327.21,371.6,645.72,929.2281,551.48,1071.38,469.32,153.99,208.46,2901.52,69.66,12.86,1.92,0.026429239,3.8,104.0585
07-09-2018,534.93,272.37,1288.34,369.51,649.72,917.8933,556.93,1068.04,468.63,154.1,205.9,2871.68,68.51,14.88,1.91,0.023320551,3.7,104.1038
14-09-2018,545.87,273.39,1311.93,371.61,661.9,928.725,560.42,1078.92,466.98,158.55,206.22,2904.98,68.96,12.07,1.92,0.023320551,3.7,104.1038
21-09-2018,556.34,269.2,1311.17,380.16,670.54,932.3929,567.05,1091.93,477.54,158.86,205.41,2929.67,70.28,11.68,1.92,0.023320551,3.7,104.1038
28-09-2018,560.91,267.28,1322.07,363.12,659.07,938.228,554.91,1101.37,458.18,160.55,201.86,2913.98,72.84,12.12,1.92,0.023320551,3.7,104.1038
05-10-2018,571.36,272.24,1292.51,361.28,664.07,897.1912,549.89,1092.32,465.07,156.96,196.35,2885.57,75.13,14.82,2.18,0.024920325,3.8,103.9297
12-10-2018,540.51,268.8,1243.12,337.46,621.5,865.5774,539.23,1054.06,439.16,152.11,190.64,2767.13,72.96,21.31,2.18,0.024920325,3.8,103.9297
19-10-2018,530.02,276.99,1228.63,332.92,615.16,848.5105,562.26,1058.82,442.52,153.2,196.77,2767.78,70.24,19.89,2.18,0.024920325,3.8,103.9297
26-10-2018,492.59,271.09,1195.35,318.04,581,821.209,554.62,1011.7,419.35,146.55,194.76,2658.69,67.43,24.16,2.19,0.024920325,3.8,103.9297
02-11-2018,500.99,269.55,1206.99,337.57,595.95,854.0376,567.86,1033.3,437.89,149.86,197.42,2723.06,65.06,19.51,2.20,0.021473286,3.8,104.0126
09-11-2018,505.68,277.9,1223.95,343.86,608.2,871.0108,584.21,1074.78,449.32,149.57,204.62,2781.01,61.57,17.36,2.20,0.021473286,3.8,104.0126
16-11-2018,495.03,277.07,1193.78,345.15,603.75,838.1083,574.05,1063.53,443.61,147.98,206.31,2736.27,56.92,18.14,2.19,0.021473286,3.8,104.0126
23-11-2018,469.96,273.34,1121.19,333.11,584.29,802.04,560.44,1035.74,430.5,142.03,203.3,2632.56,54.99,21.52,2.20,0.021473286,3.8,104.0126
30-11-2018,486.42,280.71,1189.88,341.11,607.87,853.5909,576.42,1096.84,447.08,149.86,208.88,2760.17,51.01,18.07,2.20,0.021473286,3.8,104.0126
07-12-2018,471.34,284.46,1129.59,323.38,569.63,817.5334,558.64,1046.01,415.43,143.7,209.45,2633.08,52.63,23.23,2.20,0.020023809,3.9,104.0451
14-12-2018,455.93,286.28,1129.35,319.86,561.11,807.7186,555.59,1026.67,400.72,144.43,205.65,2599.95,51.54,21.63,2.19,0.020023809,3.9,104.0451
21-12-2018,415.06,273.36,1039.67,304.67,523.96,738.3631,515.96,958.02,379.4,133.59,192.56,2416.62,46.98,30.11,2.19,0.020023809,3.9,104.0451
28-12-2018,422.16,268.09,1078.06,314.1,536.75,773.0585,519.79,987.48,392.06,138.39,192.3,2485.74,45.22,28.34,2.40,0.020023809,3.9,104.0451
04-01-2019,443.41,267.99,1079.29,321.35,548.85,798.5231,526.98,994.77,402.54,144.11,190.84,2531.94,47,21.38,2.40,0.014875894,4,103.3598
11-01-2019,458.28,270.25,1115.53,327.44,571.3,828.3446,530.26,1017.28,406.73,147.07,198.42,2596.26,50.78,18.19,2.40,0.014875894,4,103.3598
18-01-2019,471.53,269.76,1146.57,335,590.15,847.2122,538.36,1042.81,431.64,149.76,202.59,2670.71,51.92,17.8,2.40,0.014875894,4,103.3598
25-01-2019,464.69,270.75,1158.04,332.71,589.72,847.088,530.87,1029.15,431.63,148.72,205.63,2664.76,52.88,17.42,2.40,0.014875894,4,103.3598
01-02-2019,479.44,276.84,1170.2,335.49,604.94,846.1648,546.48,1050.21,432.1,152.23,211.56,2706.53,53.63,16.14,2.40,0.015188615,3.8,102.8251
08-02-2019,463.84,282.38,1190.85,330.3,614.16,843.5143,552.62,1040.39,425.53,151.73,214.5,2707.88,53.53,15.72,2.40,0.015188615,3.8,102.8251
15-02-2019,485.89,281.68,1219.86,341.41,635.82,865.0731,558.54,1073.62,437.75,153.28,216.78,2775.6,53.88,14.91,2.40,0.015188615,3.8,102.8251
22-02-2019,483.41,288.33,1236.87,349.17,639.89,873.6672,560.87,1070.06,438.13,154.28,217.15,2792.67,56.74,13.51,2.40,0.015188615,3.8,102.8251
01-03-2019,488.65,288.07,1249.02,343.5,640.88,874.9702,558.61,1073.74,441.64,155.2,214.47,2803.69,56.12,13.57,2.40,0.018831864,3.8,102.8361
08-03-2019,469.77,290.08,1222.09,341.6,622.52,852.8169,554.75,1032.22,429.74,154.99,215.45,2743.07,56.35,16.05,2.40,0.018831864,3.8,102.8361
15-03-2019,484.84,295.41,1281.64,347.35,624.31,874.6672,567.16,1065.44,442.54,158.56,220.13,2822.48,57.81,12.88,2.40,0.018831864,3.8,102.8361
22-03-2019,484.86,296.66,1286.77,340.33,614.81,884.8417,571.22,1049.44,421.09,158.47,222.16,2800.71,59.44,16.48,2.40,0.018831864,3.8,102.8361
29-03-2019,489.45,295.15,1299.16,347.27,632.36,901.2028,580.11,1062.46,427.19,157.68,224.36,2834.4,59.49,13.71,2.41,0.018831864,3.8,102.8361
05-04-2019,500.45,294.7,1332.22,362.03,649.13,930.2889,574.07,1065.28,441.4,162.33,226.47,2892.74,62.36,12.82,2.42,0.020005835,3.7,102.2748
12-04-2019,499.6,295.3,1347.62,363.77,651.03,936.2396,579.79,1039.31,450.63,164.85,227.15,2907.41,64.1,12.01,2.41,0.020005835,3.7,102.2748
19-04-2019,496.88,290.64,1365.38,362,659.7,943.9739,585.35,993.64,453.66,165.97,219.86,2905.03,63.8,12.09,2.41,0.020005835,3.7,102.2748
26-04-2019,490.47,294.72,1378.9,357.37,652.91,957.3907,585.93,1030.02,459.96,170.44,222.81,2939.88,65.28,12.73,2.44,0.020005835,3.7,102.2748
03-05-2019,474.5,295.65,1383.55,354.79,660.25,954.284,590.44,1043.06,465.52,167.45,224.97,2945.64,62.9,12.87,2.44,0.017959106,3.6,102.4176
10-05-2019,471.66,293.54,1334.23,344.74,641.72,930.2021,588.24,1027.08,455.03,164.33,223.35,2881.4,61.81,16.04,2.40,0.017959106,3.6,102.4176
17-05-2019,468.23,296.96,1320.19,342.01,629.36,919.5553,593.5,1021.94,445.52,164.76,226.39,2859.53,62.1,15.96,2.38,0.017959106,3.6,102.4176
24-05-2019,452.22,301.9,1283.32,336.33,620.08,899.1685,590.84,1033.95,444.42,162.38,227,2826.06,60.72,15.85,2.39,0.017959106,3.6,102.4176
31-05-2019,432.1,293.95,1258.6,329.32,604.8,878.5389,569.93,1007,430.65,157.52,225.08,2752.06,56.93,18.71,2.38,0.017959106,3.6,102.4176
07-06-2019,449.69,302.45,1333.69,359.2,635.64,913.6,599.31,1050.52,448.64,158.98,230.98,2873.34,52.97,16.3,2.39,0.016711949,3.6,102.5425
14-06-2019,447.48,306.01,1331.07,360.98,632.91,935.8882,602.85,1052.28,450.55,161.19,232.25,2886.98,52.52,15.28,2.37,0.016711949,3.6,102.5425
21-06-2019,470.57,309.59,1375.26,361.81,649.74,948.8367,603.48,1085.15,452.28,165.57,234.31,2950.46,54.75,15.4,2.37,0.016711949,3.6,102.5425
28-06-2019,471.28,303.04,1372.56,367.14,651.69,945.5783,597.34,1072.47,458.92,164.23,227.91,2941.76,58.38,15.08,2.38,0.016711949,3.6,102.5425
05-07-2019,466.84,307.9,1403.17,369.06,652.39,965.1333,610.37,1085.09,467.83,168.73,233.46,2990.41,57.32,13.28,2.40,0.018263313,3.7,102.0057
12-07-2019,476.89,307.55,1424.52,366.04,660.45,985.8344,615.88,1069.57,469.97,170.73,233,3013.77,59.02,12.39,2.41,0.018263313,3.7,102.0057
19-07-2019,464.01,306.2,1415.14,366.59,652.22,969.5173,617.25,1061.01,463.68,165.51,227.67,2976.61,56.74,14.45,2.39,0.018263313,3.7,102.0057
26-07-2019,461.46,304.33,1449.31,370.11,661.19,977.8499,620.94,1064.81,476.09,173.05,229.35,3025.86,56.05,12.16,2.41,0.018263313,3.7,102.0057
02-08-2019,445.85,305.1,1386.07,359.06,638.4,933.1246,608.99,1052.76,457.56,167.01,234.05,2932.05,56.55,17.61,2.40,0.017376412,3.6,102.7814
09-08-2019,435.96,308.29,1374.82,361.64,634.46,933.0344,609.05,1057.12,449.93,165.94,238.18,2918.65,53.28,17.97,2.13,0.017376412,3.6,102.7814
16-08-2019,419.03,309.93,1370.62,354.34,624.22,915.3163,618.62,1045.87,440.19,164.35,238.85,2888.68,55.31,18.47,2.12,0.017376412,3.6,102.7814
23-08-2019,410.68,310.52,1351.11,343.54,614.12,916.377,611.45,1025.47,431.84,161.06,238.16,2847.11,55.5,19.87,2.13,0.017376412,3.6,102.7814
30-08-2019,422.09,315.97,1393.25,354.28,636.24,940.4687,621.27,1046.74,445.65,166.58,242.44,2926.46,55.21,18.98,2.12,0.017376412,3.6,102.7814
06-09-2019,433.24,317.09,1426.76,357.38,647.68,965.0558,628.52,1053.74,454.01,169.82,245.89,2978.71,55.73,15,2.13,0.016844977,3.5,102.4601
13-09-2019,447.81,317.12,1421.26,369.31,666.21,969.05,622.72,1055.71,471.68,172.31,237.93,3007.39,56.16,13.74,2.13,0.016844977,3.5,102.4601
20-09-2019,452.25,324.08,1410.34,366.12,656.39,948.1559,618.9,1066.2,466.96,170.66,242.82,2992.07,59.33,15.32,2.19,0.016844977,3.5,102.4601
27-09-2019,440.45,328.29,1398.82,362.03,653.53,939.3572,626.39,1034.11,466.03,166.67,243.22,2961.79,56.9,17.22,1.90,0.016844977,3.5,102.4601
04-10-2019,423.76,329.06,1414.4,352.92,637.93,937.2246,629.91,1043.45,455.67,166.98,244.12,2952.01,53.12,17.04,1.85,0.017339737,3.6,101.5878
11-10-2019,428.04,324.41,1432.11,359.46,647.76,946.4761,624.47,1040.49,459.31,168.26,242.66,2970.27,53.27,15.58,1.82,0.017339737,3.6,101.5878
18-10-2019,420.67,323.94,1419.82,360.6,648.41,958.7911,623.45,1061.63,466.45,170.48,247.02,2986.2,53.49,14.25,1.84,0.017339737,3.6,101.5878
25-10-2019,438.87,325.49,1455.22,365.33,662.43,950.7589,627.09,1065.01,475.59,170.68,244.29,3022.55,55.2,12.65,1.85,0.017339737,3.6,101.5878
01-11-2019,437.36,325.17,1485.07,370.03,675.93,956.1702,627.3,1097.41,482.76,173.25,242.52,3066.91,55.17,12.3,1.83,0.020922904,3.6,102.1494
08-11-2019,446.13,313.06,1509.6,377.42,688.42,954.0438,623.97,1100.18,494.49,175.28,233.61,3093.08,56.69,12.07,1.57,0.020922904,3.6,102.1494
15-11-2019,440.43,317.84,1529.44,378.32,692.36,951.7376,629.27,1126.75,493.22,177.63,238.11,3120.46,56.85,12.05,1.55,0.020922904,3.6,102.1494
22-11-2019,438.15,318.47,1516.67,371.93,686.73,944.1545,627.97,1135.88,495.51,176.92,235.2,3110.29,56.9,12.34,1.55,0.020922904,3.6,102.1494
29-11-2019,431.37,318.36,1542.98,375.24,688.72,960.7933,634.09,1148.69,498.96,178.24,238.43,3140.98,58.07,12.62,1.55,0.020922904,3.6,102.1494
06-12-2019,437.91,319.12,1536.81,375.29,681.2,953.2015,639.92,1159.11,502.58,179.48,237.79,3145.91,57.64,13.62,1.56,0.023195275,3.6,101.9421
13-12-2019,441.35,319.58,1566.91,377.56,686.22,963.4019,641.18,1163.7,507.63,178.27,231.71,3168.8,59.25,12.63,1.55,0.023195275,3.6,101.9421
20-12-2019,452.48,328.25,1597.04,382.07,687.99,977.4302,648.97,1190.45,510.17,182.8,237.88,3221.22,60.75,12.51,1.55,0.023195275,3.6,101.9421
27-12-2019,454.96,326.82,1614.7,384.5,691.34,991.9381,649.97,1192.49,511.89,183.16,239.11,3240.02,61.29,13.43,1.55,0.023195275,3.6,101.9421
03-01-2020,458.77,324.18,1621.68,374.88,699.23,990.5025,640.55,1180.33,510.52,183.01,239.06,3234.85,62.09,14.02,1.55,0.02599768,3.6,101.3372
10-01-2020,453.87,326.82,1656.82,373.89,697.97,994.4807,644.13,1198.13,509.47,186.63,239.8,3265.35,60.84,12.56,1.55,0.02599768,3.6,101.3372
17-01-2020,448.77,339.11,1705.75,383.98,711.83,1005.685,656.56,1217.69,515.28,191.1,245.7,3329.62,58.29,12.1,1.54,0.02599768,3.6,101.3372
24-01-2020,429.71,347.25,1711.11,375.28,704.53,990.7472,653.43,1193.25,504.03,188.48,248.17,3295.47,56.15,14.56,1.55,0.02599768,3.6,101.3372
31-01-2020,405.45,350.08,1673.92,361.99,684.12,992.0134,648.25,1153.96,497.1,182.84,243.62,3225.52,52.7,18.84,1.55,0.02599768,3.6,101.3372
07-02-2020,408.55,347.89,1748.74,377.27,705.2,1015.997,660.01,1199.27,512.49,188.88,247.78,3327.71,50.36,15.47,1.59,0.023413167,3.5,101.6718
14-02-2020,409.82,356.33,1788.47,380.03,712.8,1042.542,665.35,1209.53,516.18,191.5,259.71,3380.16,50.83,13.68,1.58,0.023413167,3.5,101.6718
21-02-2020,405.93,355.67,1743.28,378.91,704.12,1031.016,664.57,1203.41,509.7,189.12,259.71,3337.75,53.14,17.08,1.58,0.023413167,3.5,101.6718
28-02-2020,343.53,313.85,1549.24,330.67,618.39,915.7672,595.21,1075.66,440.7,171.25,227.7,2954.22,48.36,40.11,1.58,0.023413167,3.5,101.6718
06-03-2020,318.64,338.78,1557.94,335.02,608.4,908.2966,632.29,1129.02,422.74,168.93,238.52,2972.37,45.57,41.94,1.51,0.0149404,4.4,97.606
13-03-2020,241.29,290.48,1476.91,290.78,528.6,813.2361,582.16,1053.93,381.2,157.61,218.08,2711.02,32.39,57.83,1.09,0.0149404,4.4,97.606
20-03-2020,193.93,240.57,1251.66,254.16,431.44,711.3417,516.28,916.59,312.65,138.3,167.95,2304.92,24.19,66.04,0.74,0.0149404,4.4,97.606
27-03-2020,217.56,283.1,1383.04,278.3,498.02,790.1757,550.05,990.69,349.66,145.91,193.83,2541.47,19.44,65.54,0.15,0.0149404,4.4,97.606
03-04-2020,229.26,262.97,1355.6,267.86,475.7,753.0883,569.07,1010.87,325.95,143.84,181.9,2488.65,21.69,46.8,0.09,0.003130473,14.8,84.6812
10-04-2020,259.63,309.35,1499.2,323.19,534.19,856.7766,597.14,1106.01,388.28,158.14,220.5,2789.82,24.41,41.67,0.05,0.003130473,14.8,84.6812
17-04-2020,260.17,307.83,1571,316.31,533.43,924.0853,622.12,1173.93,372.64,164.69,214.41,2874.56,20.12,38.15,0.05,0.003130473,14.8,84.6812
24-04-2020,264.51,296.27,1558.5,313.51,520.2,922.0284,602.26,1168.43,360.99,164.63,205.08,2836.74,3.32,35.93,0.05,0.003130473,14.8,84.6812
01-05-2020,272.28,283.6,1561.7,319.47,526.21,911.722,590.51,1137.9,365.79,167.99,203.79,2830.71,15.71,37.19,0.04,0.001982013,13.2,86.0108
08-05-2020,294.75,285.1,1665.4,330.32,533.16,952.0919,595.63,1157.47,369.6,174.23,206.76,2929.8,23.46,27.98,0.05,0.001982013,13.2,86.0108
15-05-2020,272.31,277.34,1640.66,320.14,501.72,942.303,586.53,1167.63,348.6,172.15,191.75,2863.7,26.4,31.89,0.05,0.001982013,13.2,86.0108
22-05-2020,288.94,285.67,1694.51,332.86,537.84,982.3867,587.98,1158.51,363.6,179.85,202.46,2955.45,33.1,28.16,0.05,0.001982013,13.2,86.0108
29-05-2020,291.59,302.05,1718.49,348.38,570.15,1002.289,605.78,1198.14,387.52,180.89,214.27,3044.31,34.19,27.51,0.05,0.001982013,13.2,86.0108
05-06-2020,336.52,309.17,1781.2,375.02,630.14,1049.915,617.24,1200.89,434.64,185.2,229.41,3193.93,37.32,24.52,0.05,0.007166563,11,91.6745
12-06-2020,299.28,296,1745.11,345.02,579.51,1016.5,592.04,1134.51,394.14,180.02,219.81,3041.31,37.87,36.09,0.07,0.007166563,11,91.6745
19-06-2020,296.4,288.92,1793.72,351.93,582.81,1039.827,606.01,1169.95,396.68,183.56,218.11,3097.74,38.35,35.12,0.08,0.007166563,11,91.6745
26-06-2020,277.3,280.56,1785.68,343.27,559.4,1020.026,585.69,1137.38,375.84,173.97,209.45,3009.05,39.22,34.73,0.09,0.007166563,11,91.6745
03-07-2020,283.46,294.2,1851.33,362.11,582.8,1074.074,604.43,1184.43,381.75,183.78,221.21,3130.01,39.85,27.68,0.08,0.009968648,10.2,95.0037
10-07-2020,270.32,293.66,1901.29,364.88,574.69,1125.916,619.33,1173.97,389.97,192.39,217.32,3185.04,40.44,27.29,0.09,0.009968648,10.2,95.0037
17-07-2020,278.27,306.08,1879.14,384.72,608.04,1107.707,631.38,1233.67,397.87,190.61,217.37,3224.73,40.57,25.68,0.09,0.009968648,10.2,95.0037
24-07-2020,284.11,306.37,1850.22,386.76,606.87,1122.553,636.52,1224.52,402.85,188.43,215.96,3215.63,41.34,25.84,0.09,0.009968648,10.2,95.0037
31-07-2020,272.09,309.12,1942.39,379.77,605.88,1145.811,642.01,1228.58,399.06,191.69,224.82,3271.12,40.69,24.46,0.09,0.009968648,10.2,95.0037
07-08-2020,280.59,312.12,1999.46,388.01,634.74,1167.406,651.18,1239.1,412.08,197.39,226.33,3351.28,41.57,22.21,0.10,0.012810698,8.4,95.9294
14-08-2020,286.99,305.62,2001.52,393.93,654.39,1185.617,656.81,1243.21,417.39,196.89,222.22,3372.85,42.08,22.05,0.10,0.012810698,8.4,95.9294
21-08-2020,269.45,300.44,2071.21,388.97,644.59,1214.268,658.05,1243.13,403.18,200.3,222.26,3397.16,42.73,22.54,0.10,0.012810698,8.4,95.9294
28-08-2020,272.48,298.5,2164.42,401.66,664.07,1251.823,673.67,1255.85,420.73,209.9,226.49,3508.01,42.93,22.96,0.09,0.012810698,8.4,95.9294
04-09-2020,260.32,299.79,2074.52,404.85,655.8,1220.144,670.48,1229.65,419.21,204.6,224.44,3426.96,41.84,30.75,0.09,0.013910229,7.8,95.8914
11-09-2020,243.58,297.4,1983.99,408.16,653.85,1196.888,662.06,1216.07,409.33,197.76,220.38,3340.97,37.38,26.87,0.09,0.013910229,7.8,95.8914
18-09-2020,250.65,294.96,1963.28,411.95,663.78,1168.997,650.71,1226.34,408.43,193.19,220.08,3319.47,39.55,25.83,0.09,0.013910229,7.8,95.8914
25-09-2020,229.09,298.51,2005.16,392.92,646.54,1183.405,647.9,1201.81,391.1,192.42,215.36,3298.46,39.78,26.38,0.09,0.013910229,7.8,95.8914
